NOMBDEP;NOMBPROV;NOMBDIST;UBIGEO;BUDGET;SEX_M;AGE_66_120;AREA_URB;AREA_RUR;SUBSIDY;CASES_COVID;UBN_1;UBN_2;UBN_3;UBN_4;UBN_5;UBN_6
JUNIN;JAUJA;SAN LORENZO;120428;50000;125973;27002;234091;41109;19760;32;55.849998;15.68;0.82999998;4.2600002;0.82999998;3.99
JUNIN;JAUJA;SAN PEDRO DE CHUNAN;120429;49998.19;29331;12129;61969;331;2280;10;82.379997;5.2399998;18.1;32.380001;0;7.6199999
JUNIN;JAUJA;SAUSA;120430;84469.99;157296;30203;337300;0;140600;22;35.299999;17.59;0.34999999;4.5999999;0.58999997;2.95
JUNIN;JAUJA;SINCOS;120431;50000;198294;45743;216702;200498;30400;8;81.660004;13.94;2.28;26;0.98000002;3.5
JUNIN;JAUJA;TUNAN MARCA;120432;50000;57420;19948;100072;14328;28880;3;78.300003;10.44;9.8900003;39.560001;2.75;4.9499998
JUNIN;JAUJA;YAULI;120433;50000;59844;20279;102164;18736;12160;13;87.050003;5.23;7.9899998;19.83;0.28;4.96
JUNIN;JAUJA;YAUYOS;120434;108634.33;459312;93141;936370;39130;488680;170;23.540001;17.84;0.079999998;3.0699999;1.45;2.5
JUNIN;JUNIN;JUNIN;120501;210950;507987;122753;1021253;78247;272080;400;19.52;15.92;5.8400002;8.5799999;0.77999997;5.9000001
JUNIN;JUNIN;CARHUAMAYO;120502;263111.79;280249;64163;577885;30115;178600;69;20.040001;25.540001;4.1100001;10.74;1.8;6.4200001
JUNIN;JUNIN;ONDORES;120503;50000;60018;24318;58880;66020;13680;23;64.080002;21.02;16.73;24.290001;0.61000001;4.9000001
JUNIN;JUNIN;ULCUMAYO;120504;151573;224393;60963;104537;338763;16720;28;72.830002;31.110001;11.71;52.009998;3.0999999;11.38
JUNIN;SATIPO;SATIPO;120601;477418.24;2174726;224244;2970317;1352784;1010040;1375;33.139999;25.08;10.61;4.6300001;3.0699999;2.3099999
JUNIN;SATIPO;COVIRIALI;120602;163587;355272;46971;38065;666135;3040;105;75.889999;45.509998;52.75;7.5999999;3.8299999;2.6500001
JUNIN;SATIPO;LLAYLLA;120603;131177;415671;48314;186667;611733;2280;7;89.209999;51.189999;19.24;7.8800001;1.97;0.51999998
JUNIN;SATIPO;MAZAMARI;120604;313927.5;2046991;126519;1595452;2469248;654360;271;56.450001;43.849998;29.6;6.9699998;5.9899998;2.9100001
JUNIN;SATIPO;PAMPA HERMOSA;120605;126890;243279;28305;45508;404692;3800;77;84.720001;24.030001;26.18;11.81;2.8900001;3.47
JUNIN;SATIPO;PANGOA;120606;912899.57;3211766;208018;2409221;3821179;23560;1327;67.809998;33.490002;24.18;6.8400002;5.54;3.6800001
JUNIN;SATIPO;RIO NEGRO;120607;334160.8;1886807;123835;641990;3077210;43320;429;67.410004;53.57;28.809999;3.8499999;5.1199999;2.6199999
JUNIN;SATIPO;RIO TAMBO;120608;330453.7;1590837;58441;203140;2920460;0;288;86.919998;40.66;60.84;13.78;7.0900002;5.0100002
JUNIN;SATIPO;VIZCATAN DEL ENE;120609;197994;279877;7808;54414;442386;3800;4;83.370003;19.469999;46.009998;21.450001;4.0300002;1.45
JUNIN;TARMA;TARMA;120701;972486.18;2315253;503422;4444512;493588;1356600;972;23.23;14.15;2.5699999;9;1.54;1.89
JUNIN;TARMA;ACOBAMBA;120702;139005.3;460710;133761;584848;363852;174040;63;49.48;10.24;3.6199999;15.1;2.6199999;3.03
JUNIN;TARMA;HUARICOLCA;120703;58525.5;95695;24743;139048;61752;10640;11;86.059998;12.34;7.3699999;25;1.76;8.8100004
JUNIN;TARMA;HUASAHUASI;120704;145780;503958;113459;443369;567931;205200;30;66.790001;25.440001;7.0100002;28.809999;3.0999999;6.4099998
JUNIN;TARMA;LA UNION;120705;123880.13;155533;35421;274483;50117;34200;40;55.439999;13.31;17;6.7600002;1.0599999;2.8499999
JUNIN;TARMA;PALCA;120706;147563.4;289610;58472;324291;256409;96520;45;65.199997;26.610001;3.6099999;11.26;2.53;4.27
JUNIN;TARMA;PALCAMAYO;120707;50000;177954;56252;206502;154798;83600;23;66.459999;17.09;15.9;42.09;2.22;4.5100002
JUNIN;TARMA;SAN PEDRO DE CAJAS;120708;57349.4;163469;68200;279146;67354;100320;13;57.349998;11.56;11.78;30.43;0.73000002;7.3200002
JUNIN;TARMA;TAPO;120709;101157;242052;47797;88826;384174;19000;6;84.809998;17.370001;7.1900001;45.200001;2.1800001;6.4699998
JUNIN;YAULI;LA OROYA;120801;543222.3;733756;117769;1522910;14690;622440;551;5.46;12.47;0.77999997;6.1900001;1.28;1.53
JUNIN;YAULI;CHACAPALPA;120802;49999;39207;12073;28628;53272;6080;2;80.75;13.96;8.3000002;49.43;0.75;4.1500001
JUNIN;YAULI;HUAY-HUAY;120803;87000;72215;13198;137955;13945;23560;20;42.27;20.530001;9.1800003;14.25;2.6600001;2.6600001
JUNIN;YAULI;MARCAPOMACOCHA;120804;49998.86;47817;7347;59273;32127;3800;3;35.580002;21.15;5.77;19.23;2.24;1.92
JUNIN;YAULI;MOROCOCHA;120805;49959;184133;9586;339632;38968;75240;130;2.8399999;12.58;1.97;3.28;1.53;2.0799999
JUNIN;YAULI;PACCHA;120806;50610;93498;21538;151016;41084;38000;19;16.85;19.26;3.1500001;19.07;0.74000001;3.3299999
JUNIN;YAULI;SANTA BARBARA DE CARHUACAYAN;120807;159003;49183;12825;59393;36607;38000;8;48.209999;21.790001;17.860001;21.790001;1.79;1.79
JUNIN;YAULI;SANTA ROSA DE SACCO;120808;70000;457784;84784;960885;2614;328320;350;6.9699998;14.22;0.49000001;8.0299997;1.75;1.87
JUNIN;YAULI;SUITUCANCHA;120809;54090;39317;7714;45662;34838;3040;2;81.25;28.75;22.5;20.83;2.5;2.0799999
JUNIN;YAULI;YAULI;120810;70120.5;227437;20291;408068;22532;68400;57;11.49;15.53;2.3499999;7.1199999;0.88999999;1.05
JUNIN;CHUPACA;CHUPACA;120901;511141.49;1062271;203210;1667521;622079;587480;788;29.629999;13.12;3.4200001;3.6900001;1.01;1.6900001
JUNIN;CHUPACA;AHUAC;120902;100000;329645;99009;403181;318119;74480;185;54.709999;7.5700002;4.3400002;19.49;1.54;3.97
JUNIN;CHUPACA;CHONGOS BAJO;120903;65000;239648;70661;424196;89104;96520;43;59.860001;7.75;3.8399999;12.03;1.38;3.1900001
JUNIN;CHUPACA;HUACHAC;120904;59355;156645;51754;208975;130825;47120;39;54.880001;11;3.0599999;6.2399998;0.79000002;4.0799999
JUNIN;CHUPACA;HUAMANCACA CHICO;120905;99987.5;346815;58898;580100;148800;98800;413;44.59;14.23;1.95;16.459999;0.38999999;2.1199999
JUNIN;CHUPACA;SAN JUAN DE ISCOS;120906;49296.5;120447;43223;127939;128861;5320;17;73.410004;8.0699997;9.2600002;25;1.85;3.4400001
JUNIN;CHUPACA;SAN JUAN DE JARPA;120907;49999.9;134871;43574;123690;182710;3800;44;94.68;6.73;36.259998;21.82;1.85;8.4700003
JUNIN;CHUPACA;TRES DE DICIEMBRE;120908;60081;143629;34351;307200;0;24320;35;60.790001;18;4.4400001;25.4;0.49000001;0.99000001
JUNIN;CHUPACA;YANACANCHA;120909;49990.5;142212;30540;60042;237058;4560;82;90.900002;9.75;19.379999;13.39;4.1599998;2.47
LA LIBERTAD;TRUJILLO;TRUJILLO;130101;6349741.31;17052146;4216661;36302032;15370;9205880;10116;3.6700001;6.5100002;0.090000004;0.31;1.1900001;0.33000001
LA LIBERTAD;TRUJILLO;EL PORVENIR;130102;1271405.81;10746660;1253104;22218900;0;5720520;2639;38.110001;15.6;0.55000001;0.95999998;2.3900001;2
LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;130103;302347.66;2098694;413591;4352500;0;1064760;1813;17.02;12.28;0.23999999;0.07;2.04;1.37
LA LIBERTAD;TRUJILLO;HUANCHACO;130104;447679.08;3528159;435183;7167900;67700;1219040;1300;25.67;11.46;0.41;0.75;2.1700001;1.55
LA LIBERTAD;TRUJILLO;LA ESPERANZA;130105;967206;10592930;1586792;22004600;0;4985600;4225;23.08;12.49;0.33000001;0.43000001;2.01;1.35
LA LIBERTAD;TRUJILLO;LAREDO;130106;225501.71;2149173;410428;3288351;1066549;836000;1515;25.93;9.6499996;1.09;2.5999999;2.21;1.79
LA LIBERTAD;TRUJILLO;MOCHE;130107;428041.64;2096484;337094;3821378;530222;637640;740;22.139999;11.75;0.2;1.1900001;2.0699999;0.93000001
LA LIBERTAD;TRUJILLO;POROTO;130108;359850.94;212160;37550;140697;280103;59280;118;60.619999;11.59;1.13;11.59;2.26;4.21
LA LIBERTAD;TRUJILLO;SALAVERRY;130109;271086.87;1066993;145606;2185259;4341;462840;653;28.360001;10.12;0.89999998;0.95999998;2.5699999;1.5700001
LA LIBERTAD;TRUJILLO;SIMBAL;130110;199363.58;241941;53269;101259;373941;5320;45;60.02;7.0599999;5.1399999;6.0999999;1.74;3.75
LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;130111;957374.33;3736764;802663;7951300;0;1900760;1442;5.9000001;7.1300001;0.14;0.34;1.23;0.47
LA LIBERTAD;ASCOPE;ASCOPE;130201;502344.27;335993;88822;637599;49801;178600;190;31.469999;9.7799997;4.1799998;2.8800001;2.55;2.1199999
LA LIBERTAD;ASCOPE;CHICAMA;130202;297181.1;800461;176671;1511347;123853;392160;230;26.809999;8.75;3.28;3.8299999;2.72;2.3599999
LA LIBERTAD;ASCOPE;CHOCOPE;130203;100000;480645;111996;775565;212135;234080;357;23.799999;7.8000002;0.38999999;4.6500001;2.76;2.3199999
LA LIBERTAD;ASCOPE;MAGDALENA DE CAO;130204;59090.2;125237;33734;200465;44835;103360;75;24.299999;1.91;0.58999997;3.0899999;1.62;2.95
LA LIBERTAD;ASCOPE;PAIJAN;130205;245419.2;1346398;244682;2615404;157696;727320;221;45.220001;11.76;0.77999997;4.1999998;2.3199999;2.25
LA LIBERTAD;ASCOPE;RAZURI;130206;441161.06;469086;90433;641221;284879;201400;79;34.189999;9.6599998;0.16;3.3299999;2.27;1.75
LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;130207;200000.01;1021636;246408;1995089;54111;480320;337;17.73;8.6099997;0.28;2.6800001;1.8;1.34
LA LIBERTAD;ASCOPE;CASA GRANDE;130208;341026.5;1493224;376405;2883292;160608;1079960;694;19.65;8.4200001;1.05;2.1300001;2.1800001;1.51
LA LIBERTAD;BOLIVAR;BOLIVAR;130301;128675.6;243881;38912;151012;320688;12160;10;82.339996;15.52;20.07;9.6300001;5.6199999;4.0999999
LA LIBERTAD;BOLIVAR;BAMBAMARCA;130302;103999.9;161312;19910;72964;252036;3040;4;95.949997;15.4;9.79;19.709999;4.3099999;8.8800001
LA LIBERTAD;BOLIVAR;CONDORMARCA;130303;106314;109268;19003;40721;175779;1520;1;98.669998;14.64;21.1;20.34;4.3699999;5.5100002
LA LIBERTAD;BOLIVAR;LONGOTEA;130304;72902.05;120686;22735;137991;99309;25840;0;68.550003;8.4099998;8.6999998;8.5500002;2.1700001;6.0900002
LA LIBERTAD;BOLIVAR;UCHUMARCA;130305;100000;128863;22740;117436;135764;1520;1;85.330002;13.63;13.93;1.04;4.1500001;5.1900001
LA LIBERTAD;BOLIVAR;UCUNCHA;130306;50000;47300;8034;71629;22971;0;2;83.330002;15.15;25.76;17.42;4.9200001;4.5500002
LA LIBERTAD;CHEPEN;CHEPEN;130401;596513.04;2413815;535450;4707947;319153;1469080;1968;17.99;9.6099997;3.3800001;5.4000001;2.28;2.2
LA LIBERTAD;CHEPEN;PACANGA;130402;200900;1156248;178742;1906428;414872;531240;205;45.540001;11.53;0.75;1.91;3.02;3.45
LA LIBERTAD;CHEPEN;PUEBLO NUEVO;130403;316517.56;647576;137405;988470;304230;212800;200;33.93;8.29;0.38;7.4499998;1.22;3.74
LA LIBERTAD;JULCAN;JULCAN;130501;420035.75;626145;138672;307043;963557;25080;68;88.639999;13.35;7.6100001;16.290001;2.6800001;8.6300001
LA LIBERTAD;JULCAN;CALAMARCA;130502;133810.01;270179;54482;67322;467678;0;28;95.379997;16.290001;9.9899998;17.23;2.6199999;9.5500002
LA LIBERTAD;JULCAN;CARABAMBA;130503;373925.49;339858;54261;136435;553665;15960;21;92.449997;10.85;5.7199998;9.8599997;3.78;8.9099998
LA LIBERTAD;JULCAN;HUASO;130504;284096.7;309259;49124;70895;532105;4560;14;97.029999;24.559999;10.7;36.84;2.78;6.3899999
LA LIBERTAD;OTUZCO;OTUZCO;130601;734405.65;1279747;267815;1468050;1186150;196080;561;71.849998;8.75;5.5100002;20.040001;3.3399999;5.6500001
LA LIBERTAD;OTUZCO;AGALLPAMPA;130602;287309.5;501466;68089;91821;921979;8360;89;91.150002;10.06;9.1000004;17.07;3.9400001;6.8600001
LA LIBERTAD;OTUZCO;CHARAT;130604;89317.89;132647;39927;75973;186327;12160;9;81.449997;5.8299999;13.54;24.27;4.5500002;6.3000002
LA LIBERTAD;OTUZCO;HUARANCHAL;130605;130000;216802;42251;207154;211146;11400;7;71.260002;8.6899996;9.8599997;19.209999;3.6800001;4.8499999
LA LIBERTAD;OTUZCO;LA CUESTA;130606;61890.14;36046;9206;7986;60114;1520;4;90.190002;2.8;11.68;25.23;2.3399999;5.1399999
LA LIBERTAD;OTUZCO;MACHE;130608;109140;144596;34929;92036;198264;9120;32;88.769997;6.8699999;2.52;4.5799999;1.37;7.5599999
LA LIBERTAD;OTUZCO;PARANDAY;130610;121484.82;29404;7656;14314;42386;0;4;93.239998;7.4299998;12.84;6.7600002;2.7;6.0799999
LA LIBERTAD;OTUZCO;SALPO;130611;149069.6;324614;79961;127539;513261;6080;28;87.400002;9.0900002;4.8000002;13.58;1.91;5.6300001
LA LIBERTAD;OTUZCO;SINSICAP;130613;217957.49;376059;62547;237546;529654;9120;31;93.599998;7.6300001;12.61;39.91;6.73;7.54
LA LIBERTAD;OTUZCO;USQUIL;130614;303387.3;1168090;206271;373061;1964339;49400;44;84.139999;7.4200001;6.5900002;18.129999;4.8299999;8.4499998
LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;130701;917037.13;950743;226193;1836131;100469;457520;233;24.809999;8.79;0.34999999;3.7;1.6799999;1.84
LA LIBERTAD;PACASMAYO;GUADALUPE;130702;480481.1;2126572;421482;4050213;376287;1075400;576;26.5;8.0500002;0.52999997;3.0599999;1.8099999;2.8599999
LA LIBERTAD;PACASMAYO;JEQUETEPEQUE;130703;127524.16;226962;45747;422908;34892;100320;42;30.68;5.25;0.34;0.85000002;1.6900001;2.1199999
LA LIBERTAD;PACASMAYO;PACASMAYO;130704;243448.17;1509237;318020;3154277;3323;811680;563;13.71;8.5299997;0.80000001;0.99000001;1.37;1.17
LA LIBERTAD;PACASMAYO;SAN JOSE;130705;211353.41;650006;141012;1206743;111657;168720;132;30.01;5.96;1.71;7.6100001;2.26;4.8800001
LA LIBERTAD;PATAZ;TAYABAMBA;130801;369542.33;706685;126326;456622;1045978;73720;232;82.610001;6.7800002;9.6300001;19.200001;2.0599999;13.21
LA LIBERTAD;PATAZ;BULDIBUYO;130802;114451;215437;36481;99461;333139;15200;56;85.940002;7.9499998;7.27;13.48;3.2;9.0200005
LA LIBERTAD;PATAZ;CHILLIA;130803;200000;707431;87012;259556;1171944;12160;19;92.639999;11.29;8.4300003;22.360001;3.5;16.32
LA LIBERTAD;PATAZ;HUANCASPATA;130804;237044;347675;70373;143211;576789;12160;18;92.059998;7.29;5.1199999;6.0599999;2.0599999;17.290001
LA LIBERTAD;PATAZ;HUAYLILLAS;130805;60000;71098;14786;46577;86623;15200;8;83.760002;13.11;14.53;26.5;0.85000002;11.97
LA LIBERTAD;PATAZ;HUAYO;130806;213195.66;216199;35622;41169;387531;0;5;94.540001;11.95;7.3899999;14.33;3.75;12.4
LA LIBERTAD;PATAZ;ONGON;130807;142862.7;80482;10846;15899;137301;0;1;97.099998;9.5;57.779999;63.59;5.2800002;4.75
LA LIBERTAD;PATAZ;PARCOY;130808;249493.15;859780;67294;938412;732588;269800;337;47.279999;15.02;11.62;13.71;2.96;5.46
LA LIBERTAD;PATAZ;PATAZ;130809;210415.5;507533;32291;364073;620427;47880;63;48.599998;20.809999;9.0699997;12.02;3.5599999;4.4200001
LA LIBERTAD;PATAZ;PIAS;130810;127454.66;99694;19347;59644;142456;2280;2;57.369999;6.2600002;5.25;10.1;1.8200001;5.4499998
LA LIBERTAD;PATAZ;SANTIAGO DE CHALLAS;130811;106576.54;127318;38084;120292;142108;2280;2;93.059998;4.7199998;1.9400001;16.809999;1.9400001;16.940001
LA LIBERTAD;PATAZ;TAURIJA;130812;100000;167982;35001;112399;228001;5320;4;96.400002;3.5999999;13.77;9.0100002;2.45;14.8
LA LIBERTAD;PATAZ;URPAY;130813;100000;120912;32785;57929;189071;1520;5;91.669998;6.9400001;4.7800002;30.09;2.6199999;19.75
LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;130901;2994755.63;3669060;411691;5090240;2626260;606480;1386;56.259998;21.07;2.8900001;9.21;4.4099998;8.2799997
LA LIBERTAD;SANCHEZ CARRION;CHUGAY;130902;373549.57;951889;136915;249648;1715651;9880;58;90.510002;16.24;14.29;10.49;4.6500001;15.04
LA LIBERTAD;SANCHEZ CARRION;COCHORCO;130903;319507.82;490401;61404;116406;879094;6080;9;85.290001;9.6999998;10.93;8.6899996;3.4200001;12.73
LA LIBERTAD;SANCHEZ CARRION;CURGOS;130904;199999.99;439440;79898;231752;692648;8360;17;89.370003;26.889999;5.0900002;6.4899998;3.74;11.08
LA LIBERTAD;SANCHEZ CARRION;MARCABAL;130905;309691.36;587707;104194;35798;1195802;5320;18;90.5;24.620001;9.6000004;22.68;6.0300002;15.74
LA LIBERTAD;SANCHEZ CARRION;SANAGORAN;130906;200000;744918;98627;46943;1484857;6840;29;95.809998;31.91;13.31;24.950001;5.8899999;15.82
LA LIBERTAD;SANCHEZ CARRION;SARIN;130907;207917;498824;74563;248582;801818;7600;16;90.760002;19.34;7.5900002;7.0100002;5.0300002;15.55
LA LIBERTAD;SANCHEZ CARRION;SARTIMBAMBA;130908;356066.5;708029;92460;72308;1379192;9120;15;88.300003;20.09;15.7;31.940001;6.25;14.17
LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;131001;408779;1030840;197702;835541;1244559;70680;209;86.559998;16.540001;6.3600001;13.54;2.3499999;5.8099999
LA LIBERTAD;SANTIAGO DE CHUCO;ANGASMARCA;131002;156229.75;242664;53773;170356;342544;31920;47;89.110001;15.96;5.52;40.040001;5.7399998;14.62
LA LIBERTAD;SANTIAGO DE CHUCO;CACHICADAN;131003;99956.16;277420;53082;256599;316201;23560;23;87.760002;22.16;16.76;14.91;3.01;7.3899999
LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEBAMBA;131004;62204.56;96225;21739;108925;89475;3800;3;92.290001;9.1400003;2.8699999;27.059999;1.61;12.19
LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEPATA;131005;49980;124705;36496;18305;249295;760;3;93.709999;6.02;2.74;23.389999;2.3299999;15.73
LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;131006;525767.14;623775;75741;654323;611877;171000;198;63;20.09;11.83;10.34;3.45;7.5100002
LA LIBERTAD;SANTIAGO DE CHUCO;SANTA CRUZ DE CHUCA;131007;120910.8;158777;41639;64861;256239;760;22;95.519997;17.219999;4.8299999;7.6700001;2.5899999;11.56
LA LIBERTAD;SANTIAGO DE CHUCO;SITABAMBA;131008;133657.58;185223;33292;88436;279264;1520;1;92.169998;11.74;8.3900003;15.55;4.8099999;8.3900003
LA LIBERTAD;GRAN CHIMU;CASCAS;131101;440678.91;733572;154748;496012;931288;66120;401;60.299999;9.21;20.82;9.75;2.75;2.8
LA LIBERTAD;GRAN CHIMU;LUCMA;131102;134068.5;254270;54171;57186;428414;760;13;90.510002;7.3000002;19.389999;15.77;3.21;5.1900001
LA LIBERTAD;GRAN CHIMU;MARMOT;131103;122378.4;126419;33274;51903;186397;4560;9;76.82;9.0799999;5.4499998;25.139999;2.0899999;5.4499998
LA LIBERTAD;GRAN CHIMU;SAYAPULLO;131104;319981.38;352146;50076;168642;509158;12160;80;86.040001;7.3299999;16.129999;32.32;6.2800002;6.2800002
LA LIBERTAD;VIRU;VIRU;131201;505133.3;2961602;345779;4728904;1244896;791160;800;47.810001;12.88;1.42;1.67;3.6800001;2.77
LA LIBERTAD;VIRU;CHAO;131202;423075.68;1875629;148339;3209303;527697;383800;422;60.060001;18.67;4.8400002;2.0599999;4.3800001;3.21
LA LIBERTAD;VIRU;GUADALUPITO;131203;306145.85;410190;52553;777716;32084;139840;147;59.34;11.79;2.1300001;3.3099999;1.97;3.26
LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;3363386.91;13646699;2989871;29032692;31708;7459400;11365;11.6;11.68;0.20999999;0.69999999;1.5599999;0.72000003
LAMBAYEQUE;CHICLAYO;CHONGOYAPE;140102;268699.6;985132;226246;1699650;300450;153520;168;41.169998;9.8000002;7.7399998;5.5700002;2.6400001;4.5100002
LAMBAYEQUE;CHICLAYO;ETEN;140103;171726.78;633605;135639;1284164;29836;440800;292;26.74;13.08;0.89999998;3.5899999;2.0999999;3.0999999
LAMBAYEQUE;CHICLAYO;ETEN PUERTO;140104;71857.1;124057;42380;257800;0;73720;93;2.0999999;4.8000002;0.15000001;0.30000001;0.75;0.15000001
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;1908637.63;8190244;1311130;17026200;0;4759880;3201;18.440001;17.530001;0.28999999;0.56;2.3699999;1.33
LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;507631.65;4755024;800064;9378154;538147;3515000;2312;16.219999;14.31;0.12;0.18000001;2.1199999;1.01
LAMBAYEQUE;CHICLAYO;LAGUNAS;140107;103390;543426;109324;908609;187491;156560;165;41.150002;8.1700001;1.63;4.9400001;2.05;2.9200001
LAMBAYEQUE;CHICLAYO;MONSEFU;140108;512706.97;1692397;307829;2621938;906862;614080;822;38.470001;18.57;1.51;1.1900001;2.6900001;3.0599999
LAMBAYEQUE;CHICLAYO;NUEVA ARICA;140109;62194.7;135210;43382;241242;28958;44840;113;64.559998;13.83;7.77;3.52;1.33;3.28
LAMBAYEQUE;CHICLAYO;OYOTUN;140110;246488;436524;105691;690622;172078;57000;192;59.5;9.8699999;23.35;7.54;2.9000001;4.5300002
LAMBAYEQUE;CHICLAYO;PICSI;140111;165786.6;442564;78935;787477;137723;151240;295;28.43;12.43;2.45;4.1399999;1.96;2.6700001
LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;766769.39;2293630;319499;4395804;396896;778240;766;21.15;11.18;0.55000001;1.15;1.63;0.86000001
LAMBAYEQUE;CHICLAYO;REQUE;140113;230336.91;822734;149838;1407225;309475;337440;429;27.700001;11.5;2.5799999;1.86;1.39;1.6
LAMBAYEQUE;CHICLAYO;SANTA ROSA;140114;140164;664516;71780;1332884;18716;364040;490;20.91;16.110001;6;11.6;3.3299999;3.3299999
LAMBAYEQUE;CHICLAYO;SAÑA;140115;128970.49;630304;156558;1029735;244965;156560;42;32.23;9.8900003;4.8600001;9.6000004;3.04;3.8699999
LAMBAYEQUE;CHICLAYO;CAYALTI;140116;101760.5;794897;244524;1478267;151933;196080;271;18.09;7.8400002;1.02;6.4200001;1.88;4.7199998
LAMBAYEQUE;CHICLAYO;PATAPO;140117;302801.4;1221188;241551;2134107;346693;309320;463;25.4;9.25;6.9200001;3.4000001;2.3499999;3.3199999
LAMBAYEQUE;CHICLAYO;POMALCA;140118;291343.78;1348447;266761;2423418;348782;531240;449;23.82;13.94;1.17;7.6900001;2.99;2.3599999
LAMBAYEQUE;CHICLAYO;PUCALA;140119;52051.9;467891;123523;837359;120441;165680;160;24.32;7.4000001;5.3400002;4.9499998;1.99;2.73
LAMBAYEQUE;CHICLAYO;TUMAN;140120;200000;1467932;305741;2826538;205662;438520;441;24.66;8.2200003;1.47;2.8800001;2.0799999;1.85
LAMBAYEQUE;FERREÑAFE;FERREÑAFE;140201;744691.11;1802247;394151;3683813;77987;838280;1066;24.719999;13.57;0.70999998;0.47;1.77;1.97
LAMBAYEQUE;FERREÑAFE;CAÑARIS;140202;295419;627664;74880;40380;1218720;1520;43;94.650002;47.130001;48.400002;17.18;4.8800001;11.06
LAMBAYEQUE;FERREÑAFE;INCAHUASI;140203;401803.36;722176;120030;161519;1343181;11400;26;92.379997;10.78;44.439999;25.059999;3.8499999;14.69
LAMBAYEQUE;FERREÑAFE;MANUEL ANTONIO MESONES MURO;140204;120833.18;211887;38051;197799;224201;26600;80;66.410004;14.6;1.62;0.94999999;1.24;4.0999999
LAMBAYEQUE;FERREÑAFE;PITIPO;140205;367630.85;1081173;199017;905563;1271537;95760;326;63.290001;7.96;2.53;2.01;3.3499999;5.21
LAMBAYEQUE;FERREÑAFE;PUEBLO NUEVO;140206;238996.8;784229;117263;1513877;85423;108680;466;39.700001;19.940001;1.8;0.98000002;2.2;2.5999999
LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;1195776.54;3867076;575960;6753884;1316217;1704680;2281;27.18;11.69;0.64999998;3.02;2.1199999;1.3099999
